Fecha,Empresa,Tipo,Número Desde,Neto Gravado,Neto No Gravado,Op. Exentas,IVA,Neto,Imp. Total,Mes,Razon Social
31/03/2025,Urtubey Francisco,Facturas C,71,0,3384000,0,0,3384000,3384000,2025-03,Deposito Avellaneda Sur
31/03/2025,Ricci Diego Anibal,Facturas C,267,0,372635,0,0,372635,372635,2025-03,Deposito Avellaneda Sur
31/03/2025,De La Arena Coll Manuel,Facturas C,67,0,4000000,0,0,4000000,4000000,2025-03,Deposito Avellaneda Sur
01/04/2025,Real Software Sa,Facturas A,7616,13712,0,0,2879,13712,16591,2025-04,Deposito Avellaneda Sur
01/04/2025,Dale Gas Sa,Facturas A,65922,104072,0,0,10928,104072,115000,2025-04,Deposito Avellaneda Sur
01/04/2025,Simz S. R. L.,Facturas A,552,497070,0,0,104385,497070,601455,2025-04,Deposito Avellaneda Sur
01/04/2025,Abimex S.R.L,Facturas A,1232,109400,0,0,22974,109400,132374,2025-04,Deposito Avellaneda Sur
01/04/2025,Casa Abe S A,Facturas A,15374,63860,0,0,13410,63860,84295,2025-04,Deposito Avellaneda Sur
01/04/2025,Mercovan Argentina S.A.,Facturas A,2259,2244318,0,0,471307,2244318,2715625,2025-04,Deposito Avellaneda Sur
01/04/2025,Peralta Omar Rodolfo,Facturas A,260,2400000,0,0,504000,2400000,2904000,2025-04,Deposito Avellaneda Sur
01/04/2025,Adorada Srl,Facturas A,870,1300000,0,0,273000,1300000,1573000,2025-04,Deposito Avellaneda Sur
01/04/2025,Konstrutot Srl,Facturas A,2188,702083,0,0,147437,702083,849520,2025-04,Deposito Avellaneda Sur
01/04/2025,Patagon Latin America Sociedad Anonima,Facturas A,2844,10740000,0,0,1127700,10740000,11867700,2025-04,Deposito Avellaneda Sur
01/04/2025,Gruas Y Autoelevadores Antog Srl,Facturas A,1927,10095507,0,0,2120056,10095507,12215563,2025-04,Deposito Avellaneda Sur
01/04/2025,Galderisi Carlos Andres,Facturas A,275,22336345,0,0,4690632,22336345,27026977,2025-04,Deposito Avellaneda Sur
01/04/2025,Servairex S. R. L.,Facturas A,759,1933772,0,0,406092,1933772,2339864,2025-04,Deposito Avellaneda Sur
01/04/2025,Maresca Daniela Anahi,Facturas C,84,0,150000,0,0,150000,150000,2025-04,Deposito Avellaneda Sur
02/04/2025,Policlinica Privada Centro Medico Sarandi Sociedad Anonima,Facturas A,10515,123042,0,0,25839,123042,148881,2025-04,Deposito Avellaneda Sur
03/04/2025,Acudir Sa,Facturas A,41440,182024,0,0,38225,182024,229350,2025-04,Deposito Avellaneda Sur
03/04/2025,Sis Ingenieria Srl,Facturas A,94264,60593,0,0,12724,60593,73317,2025-04,Deposito Avellaneda Sur
03/04/2025,Sistelcom Argentina   Srl,Facturas A,8746,4727160,0,0,992704,4727160,6003493,2025-04,Deposito Avellaneda Sur
03/04/2025,Aranda Luis Alberto,Facturas A,2560,779398,0,0,163674,779398,943072,2025-04,Deposito Avellaneda Sur
03/04/2025,Lastra Facundo Martin,Facturas C,45,0,1300000,0,0,1300000,1300000,2025-04,Deposito Avellaneda Sur
03/04/2025,Aramberry Aitor Carlos Maria,Facturas C,65,0,190000,0,0,190000,190000,2025-04,Deposito Avellaneda Sur
03/04/2025,Aguirre Oliva Santiago,Facturas C,41,0,3384000,0,0,3384000,3384000,2025-04,Deposito Avellaneda Sur
03/04/2025,Medina Christian Marcelo,Facturas C,452,0,1531600,0,0,1531600,1531600,2025-04,Deposito Avellaneda Sur
03/04/2025,Toledo Marcelo Sebastian,Facturas C,156,0,1800000,0,0,1800000,1800000,2025-04,Deposito Avellaneda Sur
03/04/2025,Camara De Depositos Fiscales Privados,Facturas C,5172,0,265000,0,0,265000,265000,2025-04,Deposito Avellaneda Sur
03/04/2025,Medina Christian Marcelo,Facturas C,453,0,240000,0,0,240000,240000,2025-04,Deposito Avellaneda Sur
04/04/2025,El Visor S.R.L.,Facturas A,1069,15952025,0,0,3349925,15952025,19301950,2025-04,Deposito Avellaneda Sur
04/04/2025,Telecentro S A,Facturas A,3269780,58960,0,0,12382,58960,79596,2025-04,Deposito Avellaneda Sur
04/04/2025,Costa Norberto Genaro,Facturas A,96,3471074,0,0,728926,3471074,4200000,2025-04,Deposito Avellaneda Sur
04/04/2025,Nuevo Estibaje S.A.,Facturas A,168,3202500,0,0,672525,3202500,3875025,2025-04,Deposito Avellaneda Sur
04/04/2025,Jorge Guillermo Jesus,Facturas C,31,0,5699082,0,0,5699082,5699082,2025-04,Deposito Avellaneda Sur
04/04/2025,Ponzi Fernando Ariel,Facturas C,191,0,170000,0,0,170000,170000,2025-04,Deposito Avellaneda Sur
05/04/2025,Cavodeassi Gaston Diego,Facturas A,7733,663357,0,0,139305,663357,802662,2025-04,Deposito Avellaneda Sur
05/04/2025,Cavodeassi Gaston Diego,Facturas A,7756,766850,0,0,161038,766850,927888,2025-04,Deposito Avellaneda Sur
05/04/2025,Cavodeassi Gaston Diego,Facturas A,7745,374602,0,0,78666,374602,453268,2025-04,Deposito Avellaneda Sur
07/04/2025,Molina Oscar,Facturas A,21955,11357826,0,0,2385144,11357826,14151852,2025-04,Deposito Avellaneda Sur
07/04/2025,Alvear Palace Hotel Sa I,Facturas A,307,261074,0,0,54826,261074,331564,2025-04,Deposito Avellaneda Sur
07/04/2025,Mendez Ruben,Facturas A,114,90000,0,0,18900,90000,108900,2025-04,Deposito Avellaneda Sur
07/04/2025,Heroleva Srl,Facturas A,113,1862775,0,0,391183,1862775,2253958,2025-04,Deposito Avellaneda Sur
08/04/2025,Cpt Integral Sa,Facturas A,8067,1278522,0,0,268490,1278522,1623723,2025-04,Deposito Avellaneda Sur
08/04/2025,Dale Gas Sa,Facturas A,66120,41629,0,0,4371,41629,46000,2025-04,Deposito Avellaneda Sur
08/04/2025,Pinturerias Mafer Sociedad Anonima,Facturas A,3885,176437,0,0,37052,176437,222310,2025-04,Deposito Avellaneda Sur
08/04/2025,Gruas Y Autoelevadores Antog Srl,Facturas A,1933,760913,0,0,159792,760913,920704,2025-04,Deposito Avellaneda Sur
08/04/2025,Gruas Y Autoelevadores Antog Srl,Facturas A,1934,1370940,0,0,287897,1370940,1658837,2025-04,Deposito Avellaneda Sur
08/04/2025,Gruas Y Autoelevadores Antog Srl,Facturas A,1935,1162670,0,0,244161,1162670,1406831,2025-04,Deposito Avellaneda Sur
08/04/2025,Logistica Aron S.R.L,Facturas A,198,41266219,1259819,0,8665906,42526038,51191944,2025-04,Deposito Avellaneda Sur
08/04/2025,Caso Diego Jose,Facturas C,61,0,3000000,0,0,3000000,3000000,2025-04,Deposito Avellaneda Sur
08/04/2025,Carranza Eduardo Maximo,Facturas C,307,0,401348,0,0,401348,401348,2025-04,Deposito Avellaneda Sur
09/04/2025,Graem Sociedad De Responsabilidad Limitada,Facturas A,585,3453975,0,0,652847,3453975,4106822,2025-04,Deposito Avellaneda Sur
09/04/2025,Polvere Adrian Marcelo,Facturas A,595,487400,0,0,102354,487400,589754,2025-04,Deposito Avellaneda Sur
09/04/2025,Nieto Enzo Rodrigo,Facturas C,854,0,5144389,0,0,5144389,5144389,2025-04,Deposito Avellaneda Sur
11/04/2025,Pons Fernando Raul,Facturas A,3886,1824222,0,0,383087,1824222,2207309,2025-04,Deposito Avellaneda Sur
11/04/2025,Dodero & Cia Srl,Facturas A,8169,1707271,0,0,358527,1707271,2065797,2025-04,Deposito Avellaneda Sur
11/04/2025,Dale Gas Sa,Facturas A,66208,145701,0,0,15299,145701,161000,2025-04,Deposito Avellaneda Sur
11/04/2025,Silva Daniel Jorge,Facturas A,417,200000,0,0,42000,200000,242000,2025-04,Deposito Avellaneda Sur
11/04/2025,Cangiano Carlos,Facturas A,59,50249,0,0,10552,50249,60801,2025-04,Deposito Avellaneda Sur
11/04/2025,Cincunegui Santiago Jorge,Facturas A,1175,950950,0,0,199700,950950,1150650,2025-04,Deposito Avellaneda Sur
11/04/2025,Nuevo Estibaje S.A.,Facturas A,170,9235600,0,0,1939476,9235600,11175076,2025-04,Deposito Avellaneda Sur
11/04/2025,Carazza Fabian Alejandro,Facturas C,682,0,825000,0,0,825000,825000,2025-04,Deposito Avellaneda Sur
12/04/2025,Milone Alberto,Facturas A,150,56942,0,0,11958,56942,68900,2025-04,Deposito Avellaneda Sur
14/04/2025,Contenedores Hugo Sa,Facturas A,265680,446557,0,0,93777,446557,567127,2025-04,Deposito Avellaneda Sur
14/04/2025,Reefer Containers S.A.,Facturas A,1679,2750000,0,0,577500,2750000,3327500,2025-04,Deposito Avellaneda Sur
14/04/2025,Samlog S.R.L.,Facturas A,26023,238000,0,0,49980,238000,287980,2025-04,Deposito Avellaneda Sur
14/04/2025,Gcr Sa,Facturas A,23347,204000,0,0,42840,204000,257040,2025-04,Deposito Avellaneda Sur
14/04/2025,Cavodeassi Gaston Diego,Facturas A,7777,2600000,0,0,546000,2600000,3146000,2025-04,Deposito Avellaneda Sur
14/04/2025,Sercap Insumos Srl,Facturas A,96121,167499,0,0,17587,167499,185087,2025-04,Deposito Avellaneda Sur
14/04/2025,Reefer Containers S.A.,Facturas A,1678,8250000,0,0,1732500,8250000,9982500,2025-04,Deposito Avellaneda Sur
14/04/2025,Petro Lanc S.A.,Facturas A,6047,2121846,0,0,445588,2121846,2916000,2025-04,Deposito Avellaneda Sur
14/04/2025,Patagon Latin America Sociedad Anonima,Facturas A,2850,6050000,0,0,1270500,6050000,7320500,2025-04,Deposito Avellaneda Sur
14/04/2025,Patagon Latin America Sociedad Anonima,Facturas A,2851,12100000,0,0,1270500,12100000,13370500,2025-04,Deposito Avellaneda Sur
14/04/2025,Terminales Rio De La Plata Sociedad Anonima,Facturas A,54543,1607472,0,0,337086,1607472,2153178,2025-04,Deposito Avellaneda Sur
14/04/2025,Terminales Rio De La Plata Sociedad Anonima,Facturas A,54742,1432890,0,0,300852,1432890,1922598,2025-04,Deposito Avellaneda Sur
14/04/2025,Patagon Latin America Sociedad Anonima,Notas De Credito A,257,-6050000,0,0,-1270500,-6050000,-7320500,2025-04,Deposito Avellaneda Sur
15/04/2025,Cincunegui Santiago Jorge,Facturas A,1645,24793,0,0,5207,24793,30000,2025-04,Deposito Avellaneda Sur
15/04/2025,Vazquez Hnos S.R.L.,Facturas A,2587,114962,0,0,24142,114962,139104,2025-04,Deposito Avellaneda Sur
15/04/2025,Grupo Rsm S.R.L.,Facturas A,303,0,5904000,0,0,5904000,5904000,2025-04,Deposito Avellaneda Sur
15/04/2025,Grupo Rsm S.R.L.,Facturas A,304,133200,1032300,0,27972,1165500,1193472,2025-04,Deposito Avellaneda Sur
15/04/2025,Aserradero Jardin Srl,Facturas A,10086,10000,5000,0,2100,15000,17100,2025-04,Deposito Avellaneda Sur
15/04/2025,Maqueleva Sociedad Anonima,Facturas A,691,1508000,0,0,316680,1508000,1824680,2025-04,Deposito Avellaneda Sur
15/04/2025,Beraldi Franco,Facturas C,20,0,313595,0,0,313595,313595,2025-04,Deposito Avellaneda Sur
15/04/2025,Aramberry Aitor Carlos Maria,Facturas C,68,0,80000,0,0,80000,80000,2025-04,Deposito Avellaneda Sur
15/04/2025,Lopez Figueredo German Augusto,Facturas C,171,0,364844,0,0,364844,364844,2025-04,Deposito Avellaneda Sur
16/04/2025,Graem Sociedad De Responsabilidad Limitada,Facturas A,587,334280,0,0,69540,334280,403820,2025-04,Deposito Avellaneda Sur
16/04/2025,Sistelcom Argentina   Srl,Facturas A,8773,2933550,0,0,616046,2933550,3725608,2025-04,Deposito Avellaneda Sur
16/04/2025,Geurayd Luis Miguel,Facturas A,1,21339000,0,0,4481190,21339000,25820190,2025-04,Deposito Avellaneda Sur
17/04/2025,Morini S.R.L.,Facturas A,39785,1290398,0,0,270984,1290398,1625901,2025-04,Deposito Avellaneda Sur
17/04/2025,Dale Gas Sa,Facturas A,66380,270588,0,0,28412,270588,299000,2025-04,Deposito Avellaneda Sur
17/04/2025,Follini Juan Carlos,Facturas A,1429,54545,0,0,11455,54545,66000,2025-04,Deposito Avellaneda Sur
17/04/2025,Nuñez Mirta Susana,Facturas A,4059,0,86920,0,0,86920,86920,2025-04,Deposito Avellaneda Sur
17/04/2025,Transporte Y Logistica Jfv,Facturas A,641,3900000,0,0,819000,3900000,4719000,2025-04,Deposito Avellaneda Sur
17/04/2025,Nuñez Mirta Susana,Notas De Credito A,147,0,-86920,0,0,-86920,-86920,2025-04,Deposito Avellaneda Sur
17/04/2025,Cigno Juan Horacio,Facturas C,507,0,70000,0,0,70000,70000,2025-04,Deposito Avellaneda Sur
18/04/2025,El Jumillano S A,Facturas A,86634,75445,0,0,15844,75445,99588,2025-04,Deposito Avellaneda Sur
18/04/2025,Telecom Argentina Sociedad Anonima,Facturas A,5236049,47970,0,0,10074,47970,61881,2025-04,Deposito Avellaneda Sur
18/04/2025,Nuevo Estibaje S.A.,Facturas A,172,9063500,0,0,1903335,9063500,10966835,2025-04,Deposito Avellaneda Sur
19/04/2025,Starlink Argentina S R L,Facturas B,265322,0,0,0,0,0,62000,2025-04,Deposito Avellaneda Sur
21/04/2025,Transporte Tj Srl,Facturas A,535,2540000,0,0,533400,2540000,3073400,2025-04,Deposito Avellaneda Sur
21/04/2025,Transporte Tj Srl,Facturas A,536,1800000,0,0,378000,1800000,2178000,2025-04,Deposito Avellaneda Sur
21/04/2025,Galderisi Carlos Andres,Facturas A,277,30515000,0,0,6408150,30515000,36923150,2025-04,Deposito Avellaneda Sur
21/04/2025,Warzok Sas,Facturas A,40,170000,0,0,35700,170000,205700,2025-04,Deposito Avellaneda Sur
21/04/2025,Exolgan Sociedad Anonima,Facturas A,322679,1267834,0,0,266245,1267834,1711575,2025-04,Deposito Avellaneda Sur
22/04/2025,Dale Gas Sa,Facturas A,66489,124887,0,0,13113,124887,138000,2025-04,Deposito Avellaneda Sur
22/04/2025,Guerineau German Hector,Facturas A,4305,326086,0,0,68478,326086,394564,2025-04,Deposito Avellaneda Sur
22/04/2025,Estacion Lima  Sa,Facturas A,243390,8227,0,0,1728,8227,12504,2025-04,Deposito Avellaneda Sur
22/04/2025,Molina Oscar,Facturas A,1538,1487320,0,0,312337,1487320,1853201,2025-04,Deposito Avellaneda Sur
22/04/2025,Farias Diego Javier,Facturas A,708,43000,0,0,9030,43000,52030,2025-04,Deposito Avellaneda Sur
22/04/2025,Molina Oscar,Notas De Credito A,1049,-1487320,0,0,-312337,-1487320,-1853201,2025-04,Deposito Avellaneda Sur
23/04/2025,Abimex S.R.L,Facturas A,1239,112000,0,0,23520,112000,135520,2025-04,Deposito Avellaneda Sur
23/04/2025,Lakaut S.A.,Facturas A,2921290,19692,0,0,4135,19692,25993,2025-04,Deposito Avellaneda Sur
23/04/2025,Fimda S.A.,Facturas A,3065,1150000,0,0,241500,1150000,1391500,2025-04,Deposito Avellaneda Sur
23/04/2025,Seoane David German,Facturas A,216,135000,0,0,28350,135000,163350,2025-04,Deposito Avellaneda Sur
23/04/2025,Castro Videla Maria Elena,Facturas C,139,0,355210,0,0,355210,355210,2025-04,Deposito Avellaneda Sur
24/04/2025,Credito Y Caucion S.A. Compañia De Seguros,Facturas A,394727,5056740,666900,0,1062360,5723640,6786000,2025-04,Deposito Avellaneda Sur
24/04/2025,Estacion Lima  Sa,Facturas A,243804,7606,0,0,1597,7606,11559,2025-04,Deposito Avellaneda Sur
24/04/2025,Dale Gas Sa,Facturas A,66568,83258,0,0,8742,83258,92000,2025-04,Deposito Avellaneda Sur
24/04/2025,Logistica Aron S.R.L,Facturas A,209,7919781,0,0,1663154,7919781,9582935,2025-04,Deposito Avellaneda Sur
24/04/2025,Casas Leonardo Alberto,Facturas C,93,0,120000,0,0,120000,120000,2025-04,Deposito Avellaneda Sur
24/04/2025,Vera Carlos Alberto,Facturas C,42,0,2340000,0,0,2340000,2340000,2025-04,Deposito Avellaneda Sur
25/04/2025,Pakiore S.R.L.,Facturas A,10131,145146,0,0,30481,145146,182885,2025-04,Deposito Avellaneda Sur
25/04/2025,Petro Lanc S.A.,Facturas A,6071,871816,0,0,183081,871816,1265000,2025-04,Deposito Avellaneda Sur
25/04/2025,Nuevo Estibaje S.A.,Facturas A,174,7534300,0,0,1582203,7534300,9116503,2025-04,Deposito Avellaneda Sur
28/04/2025,Transporte Tj Srl,Facturas A,565,840000,0,0,176400,840000,1016400,2025-04,Deposito Avellaneda Sur
28/04/2025,Papelera Todoplastic S. R. L.,Facturas A,81874,44023,0,0,9245,44023,53268,2025-04,Deposito Avellaneda Sur
28/04/2025,Papelera Todoplastic S. R. L.,Facturas A,81875,11006,0,0,2311,11006,13317,2025-04,Deposito Avellaneda Sur
28/04/2025,Pakiore S.R.L.,Facturas A,10138,145146,0,0,30481,145146,182885,2025-04,Deposito Avellaneda Sur
28/04/2025,Chediac Micaela Yasmin,Facturas A,412,1700600,0,0,357126,1700600,2057726,2025-04,Deposito Avellaneda Sur
28/04/2025,Chediac Micaela Yasmin,Facturas A,413,1433315,0,0,300996,1433315,1734311,2025-04,Deposito Avellaneda Sur
28/04/2025,Mendez Ruben,Facturas A,115,350000,0,0,73500,350000,423500,2025-04,Deposito Avellaneda Sur
28/04/2025,Chediac Micaela Yasmin,Facturas A,414,1545637,0,0,324584,1545637,1870221,2025-04,Deposito Avellaneda Sur
28/04/2025,Terminal 4  S A,Facturas A,612970,726019,0,0,152464,726019,919010,2025-04,Deposito Avellaneda Sur
28/04/2025,Exolgan Sociedad Anonima,Facturas A,330942,2857523,0,0,600080,2857523,3857656,2025-04,Deposito Avellaneda Sur
28/04/2025,Patagon Latin America Sociedad Anonima,Notas De Credito A,258,-12100000,0,0,-1270500,-12100000,-13370500,2025-04,Deposito Avellaneda Sur
28/04/2025,Chediac Micaela Yasmin,Notas De Credito A,21,-231978,0,0,-48715,-231978,-280693,2025-04,Deposito Avellaneda Sur
28/04/2025,Chediac Micaela Yasmin,Notas De Credito A,22,-15443,0,0,-3243,-15443,-18686,2025-04,Deposito Avellaneda Sur
28/04/2025,Urtubey Francisco,Facturas C,72,0,3900000,0,0,3900000,3900000,2025-04,Deposito Avellaneda Sur
29/04/2025,Cangiano Carlos,Facturas A,64,49836,0,0,10466,49836,60302,2025-04,Deposito Avellaneda Sur
29/04/2025,Mendez Arrieche Nixa Jhoseline,Facturas A,98,450000,0,0,94500,450000,544500,2025-04,Deposito Avellaneda Sur
29/04/2025,Andreone Andrea Fabiana,Facturas A,7281,299042,0,0,61658,299042,360700,2025-04,Deposito Avellaneda Sur
29/04/2025,Exolgan Sociedad Anonima,Facturas A,324337,434540,0,0,91253,434540,586630,2025-04,Deposito Avellaneda Sur
30/04/2025,Advance Shipment International S.A.,Facturas A,495,728915,0,0,153072,728915,881987,2025-04,Deposito Avellaneda Sur
30/04/2025,Transporte Tj Srl,Facturas A,568,280000,0,0,58800,280000,338800,2025-04,Deposito Avellaneda Sur
30/04/2025,Transporte Tj Srl,Facturas A,569,280000,0,0,58800,280000,338800,2025-04,Deposito Avellaneda Sur
30/04/2025,El Jumillano S A,Facturas A,25146,109488,0,0,22992,109488,141239,2025-04,Deposito Avellaneda Sur
30/04/2025,Ba Comex S.A.,Facturas A,299,1491078,0,0,313126,1491078,1804205,2025-04,Deposito Avellaneda Sur
30/04/2025,Oh Factory San Miguel S.A.S.,Facturas A,631,81793,0,0,17177,81793,98970,2025-04,Deposito Avellaneda Sur
30/04/2025,Oh Factory San Miguel S.A.S.,Facturas A,632,33755,0,0,7088,33755,40843,2025-04,Deposito Avellaneda Sur
30/04/2025,Dale Gas Sa,Facturas A,66714,104072,0,0,10928,104072,115000,2025-04,Deposito Avellaneda Sur
30/04/2025,El Jumillano S A,Facturas A,40029,537636,0,0,112904,537636,709680,2025-04,Deposito Avellaneda Sur
30/04/2025,Ypf Sociedad Anonima,Facturas A,1650841,13683,0,0,2873,13683,17650,2025-04,Deposito Avellaneda Sur
30/04/2025,Liftvan International Company S A C,Facturas A,2492,20751542,0,1037577,4357824,21789119,26146943,2025-04,Deposito Avellaneda Sur
30/04/2025,Ulog Sa.,Facturas A,22,7739760,0,0,1625350,7739760,9365110,2025-04,Deposito Avellaneda Sur
30/04/2025,Seoane David German,Facturas A,217,1897568,0,0,398489,1897568,2296057,2025-04,Deposito Avellaneda Sur
30/04/2025,El Llamito S A,Facturas A,41,34950000,0,0,7339500,34950000,42289500,2025-04,Deposito Avellaneda Sur
30/04/2025,Geurayd Luis Miguel,Facturas A,4,15000000,0,0,3150000,15000000,18150000,2025-04,Deposito Avellaneda Sur
30/04/2025,Terminal 4  S A,Facturas A,614294,1606098,0,0,337281,1606098,2025124,2025-04,Deposito Avellaneda Sur
30/04/2025,Lopez Leandro Leonel,Facturas C,1362,0,160000,0,0,160000,160000,2025-04,Deposito Avellaneda Sur
30/04/2025,Toledo Marcelo Sebastian,Facturas C,157,0,1800000,0,0,1800000,1800000,2025-04,Deposito Avellaneda Sur
30/04/2025,Aramberry Aitor Carlos Maria,Facturas C,69,0,50000,0,0,50000,50000,2025-04,Deposito Avellaneda Sur
30/04/2025,De La Arena Coll Manuel,Facturas C,68,0,4000000,0,0,4000000,4000000,2025-04,Deposito Avellaneda Sur
30/04/2025,Ricci Diego Anibal,Facturas C,271,0,380652,0,0,380652,380652,2025-04,Deposito Avellaneda Sur
01/05/2025,Sistelcom Argentina   Srl,Facturas A,8801,3587850,0,0,753448,3587850,4556570,2025-05,Deposito Avellaneda Sur
01/05/2025,Real Software Sa,Facturas A,7706,12667,0,0,2660,12667,15327,2025-05,Deposito Avellaneda Sur
01/05/2025,Adorada Srl,Facturas A,915,1300000,0,0,273000,1300000,1573000,2025-05,Deposito Avellaneda Sur
01/05/2025,Servairex S. R. L.,Facturas A,838,1917834,0,0,402745,1917834,2320580,2025-05,Deposito Avellaneda Sur
02/05/2025,Flash Pack S.R.L.,Facturas A,9872,72727,0,0,15273,72727,88000,2025-05,Deposito Avellaneda Sur
02/05/2025,Acudir Sa,Facturas A,42205,188759,0,0,39639,188759,237836,2025-05,Deposito Avellaneda Sur
02/05/2025,Sistemas Gaff S.A.,Facturas A,55551,96714,0,0,20310,96714,117024,2025-05,Deposito Avellaneda Sur
02/05/2025,Sis Ingenieria Srl,Facturas A,94848,67864,0,0,14251,67864,82115,2025-05,Deposito Avellaneda Sur
02/05/2025,Simz S. R. L.,Facturas A,662,447174,0,0,93907,447174,541081,2025-05,Deposito Avellaneda Sur
02/05/2025,Nuevo Estibaje S.A.,Facturas A,176,4002600,0,0,840546,4002600,4843146,2025-05,Deposito Avellaneda Sur
02/05/2025,Aguirre Oliva Santiago,Facturas C,46,0,3384000,0,0,3384000,3384000,2025-05,Deposito Avellaneda Sur
02/05/2025,Jorge Guillermo Jesus,Facturas C,61,0,3594370,0,0,3594370,3594370,2025-05,Deposito Avellaneda Sur
03/05/2025,Transporte Y Logistica Jfv,Facturas A,649,5570000,0,0,1169700,5570000,6739700,2025-05,Deposito Avellaneda Sur
03/05/2025,Ponzi Fernando Ariel,Facturas C,223,0,170000,0,0,170000,170000,2025-05,Deposito Avellaneda Sur
04/05/2025,Policlinica Privada Centro Medico Sarandi Sociedad Anonima,Facturas A,10696,50442,0,0,10593,50442,61035,2025-05,Deposito Avellaneda Sur
04/05/2025,Mendez Arrieche Nixa Jhoseline,Facturas A,113,466650,0,0,97996,466650,564646,2025-05,Deposito Avellaneda Sur
04/05/2025,Lastra Facundo Martin,Facturas C,46,0,1300000,0,0,1300000,1300000,2025-05,Deposito Avellaneda Sur
05/05/2025,Dale Gas Sa,Facturas A,66824,88688,0,0,9312,88688,98000,2025-05,Deposito Avellaneda Sur
05/05/2025,Cavodeassi Gaston Diego,Facturas A,9,847000,0,0,177870,847000,1024870,2025-05,Deposito Avellaneda Sur
05/05/2025,El Visor S.R.L.,Facturas A,1095,16302369,0,0,3423498,16302369,19725867,2025-05,Deposito Avellaneda Sur
05/05/2025,Gruas Y Autoelevadores Antog Srl,Facturas A,1941,10452888,0,0,2195106,10452888,12647994,2025-05,Deposito Avellaneda Sur
05/05/2025,Yusti Gustavo Pablo,Facturas A,2869,5850000,0,0,1228500,5850000,7078500,2025-05,Deposito Avellaneda Sur
