Fecha,Empresa,Tipo,Número Desde,Neto Gravado,Neto No Gravado,Op. Exentas,IVA,Neto,Imp. Total,Mes,Razon Social
21/08/2025,Black Tree S. Cap I Secc Iv,Facturas A,734,131405,0,0,27595,131405,159000,2025-08,Viñas En Flor
21/08/2025,-,Facturas B,25358,36364,0,0,7636,36364,44000,2025-08,Viñas En Flor
21/08/2025,-,Facturas B,25359,36364,0,0,7636,36364,44000,2025-08,Viñas En Flor
21/08/2025,-,Facturas B,25365,148760,0,0,31240,148760,180000,2025-08,Viñas En Flor
21/08/2025,-,Facturas B,25360,30579,0,0,6421,30579,37000,2025-08,Viñas En Flor
21/08/2025,-,Facturas B,25368,263471,0,0,55329,263471,318800,2025-08,Viñas En Flor
21/08/2025,-,Facturas B,25366,256612,0,0,53888,256612,310500,2025-08,Viñas En Flor
21/08/2025,-,Facturas B,25367,47107,0,0,9893,47107,57000,2025-08,Viñas En Flor
21/08/2025,-,Facturas B,25361,87107,0,0,18293,87107,105400,2025-08,Viñas En Flor
21/08/2025,-,Facturas B,25362,77521,0,0,16279,77521,93800,2025-08,Viñas En Flor
21/08/2025,-,Facturas B,25363,77025,0,0,16175,77025,93200,2025-08,Viñas En Flor
21/08/2025,-,Facturas B,25364,73554,0,0,15446,73554,89000,2025-08,Viñas En Flor
22/08/2025,Mercado Inteligente S. A.,Facturas A,732,153719,0,0,32281,153719,186000,2025-08,Viñas En Flor
22/08/2025,Barbot Cristian,Facturas A,733,145455,0,0,30545,145455,176000,2025-08,Viñas En Flor
22/08/2025,Flor De Bodegas S. A. S.,Facturas A,736,461157,0,0,96843,461157,558000,2025-08,Viñas En Flor
22/08/2025,Fratres S.R.L.,Facturas A,737,214876,0,0,45124,214876,260000,2025-08,Viñas En Flor
22/08/2025,Uma Travel Srl,Facturas A,735,79339,0,0,16661,79339,96000,2025-08,Viñas En Flor
22/08/2025,Conrado Juan Llapur S. A. S.,Facturas A,734,145372,0,0,30528,145372,175900,2025-08,Viñas En Flor
22/08/2025,-,Facturas B,25370,18182,0,0,3818,18182,22000,2025-08,Viñas En Flor
22/08/2025,-,Facturas B,25375,229587,0,0,48213,229587,277800,2025-08,Viñas En Flor
22/08/2025,-,Facturas B,25383,153058,0,0,32142,153058,185200,2025-08,Viñas En Flor
22/08/2025,-,Facturas B,25377,244545,0,0,51355,244545,295900,2025-08,Viñas En Flor
22/08/2025,-,Facturas B,25376,98264,0,0,20636,98264,118900,2025-08,Viñas En Flor
22/08/2025,-,Facturas B,25379,133554,0,0,28046,133554,161600,2025-08,Viñas En Flor
22/08/2025,-,Facturas B,25387,51240,0,0,10760,51240,62000,2025-08,Viñas En Flor
22/08/2025,-,Facturas B,25388,22314,0,0,4686,22314,27000,2025-08,Viñas En Flor
22/08/2025,-,Facturas B,25385,36364,0,0,7636,36364,44000,2025-08,Viñas En Flor
22/08/2025,-,Facturas B,25380,92893,0,0,19507,92893,112400,2025-08,Viñas En Flor
22/08/2025,-,Facturas B,25374,36364,0,0,7636,36364,44000,2025-08,Viñas En Flor
22/08/2025,-,Facturas B,25382,123554,0,0,25946,123554,149500,2025-08,Viñas En Flor
22/08/2025,-,Facturas B,25378,153719,0,0,32281,153719,186000,2025-08,Viñas En Flor
22/08/2025,-,Facturas B,25371,13223,0,0,2777,13223,16000,2025-08,Viñas En Flor
22/08/2025,-,Facturas B,25373,27107,0,0,5693,27107,32800,2025-08,Viñas En Flor
22/08/2025,-,Facturas B,25386,36364,0,0,7636,36364,44000,2025-08,Viñas En Flor
22/08/2025,-,Facturas B,25381,238760,0,0,50140,238760,288900,2025-08,Viñas En Flor
22/08/2025,-,Facturas B,25369,54545,0,0,11455,54545,66000,2025-08,Viñas En Flor
22/08/2025,-,Facturas B,25372,105124,0,0,22076,105124,127200,2025-08,Viñas En Flor
22/08/2025,-,Facturas B,25384,47107,0,0,9893,47107,57000,2025-08,Viñas En Flor
22/08/2025,-,Notas De Credito B,171,-153058,0,0,-32142,-153058,-185200,2025-08,Viñas En Flor
23/08/2025,Expreso Alex Srl,Facturas A,735,121653,0,0,25547,121653,147200,2025-08,Viñas En Flor
23/08/2025,-,Facturas B,25390,36364,0,0,7636,36364,44000,2025-08,Viñas En Flor
23/08/2025,-,Facturas B,25389,18182,0,0,3818,18182,22000,2025-08,Viñas En Flor
23/08/2025,-,Facturas B,25399,81983,0,0,17217,81983,99200,2025-08,Viñas En Flor
23/08/2025,-,Facturas B,25400,218182,0,0,45818,218182,264000,2025-08,Viñas En Flor
23/08/2025,-,Facturas B,25397,142727,0,0,29973,142727,172700,2025-08,Viñas En Flor
23/08/2025,-,Facturas B,25401,32066,0,0,6734,32066,38800,2025-08,Viñas En Flor
23/08/2025,-,Facturas B,25395,135455,0,0,28445,135455,163900,2025-08,Viñas En Flor
23/08/2025,-,Facturas B,25402,101653,0,0,21347,101653,123000,2025-08,Viñas En Flor
23/08/2025,-,Facturas B,25393,113802,0,0,23898,113802,137700,2025-08,Viñas En Flor
23/08/2025,-,Facturas B,25404,4215,0,0,885,4215,5100,2025-08,Viñas En Flor
23/08/2025,-,Facturas B,25396,109917,0,0,23083,109917,133000,2025-08,Viñas En Flor
23/08/2025,-,Facturas B,25398,199917,0,0,41983,199917,241900,2025-08,Viñas En Flor
23/08/2025,-,Facturas B,25403,72727,0,0,15273,72727,88000,2025-08,Viñas En Flor
23/08/2025,-,Facturas B,25392,14876,0,0,3124,14876,18000,2025-08,Viñas En Flor
23/08/2025,-,Facturas B,25394,36364,0,0,7636,36364,44000,2025-08,Viñas En Flor
23/08/2025,-,Facturas B,25391,36364,0,0,7636,36364,44000,2025-08,Viñas En Flor
23/08/2025,-,Facturas B,25405,29008,0,0,6092,29008,35100,2025-08,Viñas En Flor
24/08/2025,-,Facturas B,25408,77851,0,0,16349,77851,94200,2025-08,Viñas En Flor
24/08/2025,-,Facturas B,25416,188678,0,0,39622,188678,228300,2025-08,Viñas En Flor
24/08/2025,-,Facturas B,25431,149587,0,0,31413,149587,181000,2025-08,Viñas En Flor
24/08/2025,-,Facturas B,25409,51488,0,0,10812,51488,62300,2025-08,Viñas En Flor
24/08/2025,-,Facturas B,25418,16529,0,0,3471,16529,20000,2025-08,Viñas En Flor
24/08/2025,-,Facturas B,25406,36364,0,0,7636,36364,44000,2025-08,Viñas En Flor
24/08/2025,-,Facturas B,25424,51240,0,0,10760,51240,62000,2025-08,Viñas En Flor
24/08/2025,-,Facturas B,25425,84298,0,0,17702,84298,102000,2025-08,Viñas En Flor
24/08/2025,-,Facturas B,25412,153719,0,0,32281,153719,186000,2025-08,Viñas En Flor
24/08/2025,-,Facturas B,25426,22314,0,0,4686,22314,27000,2025-08,Viñas En Flor
24/08/2025,-,Facturas B,25429,34298,0,0,7202,34298,41500,2025-08,Viñas En Flor
24/08/2025,-,Facturas B,25422,89256,0,0,18744,89256,108000,2025-08,Viñas En Flor
24/08/2025,-,Facturas B,25417,74380,0,0,15620,74380,90000,2025-08,Viñas En Flor
24/08/2025,-,Facturas B,25413,43504,0,0,9136,43504,52640,2025-08,Viñas En Flor
24/08/2025,-,Facturas B,25410,60992,0,0,12808,60992,73800,2025-08,Viñas En Flor
24/08/2025,-,Facturas B,25433,28926,0,0,6074,28926,35000,2025-08,Viñas En Flor
24/08/2025,-,Facturas B,25427,311818,0,0,65482,311818,377300,2025-08,Viñas En Flor
24/08/2025,-,Facturas B,25419,73388,0,0,15412,73388,88800,2025-08,Viñas En Flor
24/08/2025,-,Facturas B,25423,145455,0,0,30545,145455,176000,2025-08,Viñas En Flor
24/08/2025,-,Facturas B,25420,195620,0,0,41080,195620,236700,2025-08,Viñas En Flor
24/08/2025,-,Facturas B,25414,102975,0,0,21625,102975,124600,2025-08,Viñas En Flor
24/08/2025,-,Facturas B,25421,21488,0,0,4512,21488,26000,2025-08,Viñas En Flor
24/08/2025,-,Facturas B,25430,307438,0,0,64562,307438,372000,2025-08,Viñas En Flor
24/08/2025,-,Facturas B,25407,69421,0,0,14579,69421,84000,2025-08,Viñas En Flor
24/08/2025,-,Facturas B,25432,9091,0,0,1909,9091,11000,2025-08,Viñas En Flor
24/08/2025,-,Facturas B,25415,53719,0,0,11281,53719,65000,2025-08,Viñas En Flor
24/08/2025,-,Facturas B,25428,60000,0,0,12600,60000,72600,2025-08,Viñas En Flor
24/08/2025,-,Facturas B,25411,153719,0,0,32281,153719,186000,2025-08,Viñas En Flor
25/08/2025,Uma Travel Srl,Facturas A,738,1227273,0,0,257727,1227273,1485000,2025-08,Viñas En Flor
25/08/2025,-,Facturas B,25434,105785,0,0,22215,105785,128000,2025-08,Viñas En Flor
25/08/2025,-,Facturas B,25436,73554,0,0,15446,73554,89000,2025-08,Viñas En Flor
25/08/2025,-,Facturas B,25443,155785,0,0,32715,155785,188500,2025-08,Viñas En Flor
25/08/2025,-,Facturas B,25439,84876,0,0,17824,84876,102700,2025-08,Viñas En Flor
25/08/2025,-,Facturas B,25440,47934,0,0,10066,47934,58000,2025-08,Viñas En Flor
25/08/2025,-,Facturas B,25446,145455,0,0,30545,145455,176000,2025-08,Viñas En Flor
25/08/2025,-,Facturas B,25444,94050,0,0,19750,94050,113800,2025-08,Viñas En Flor
25/08/2025,-,Facturas B,25445,107273,0,0,22527,107273,129800,2025-08,Viñas En Flor
25/08/2025,-,Facturas B,25447,83306,0,0,17494,83306,100800,2025-08,Viñas En Flor
25/08/2025,-,Facturas B,25448,12397,0,0,2603,12397,15000,2025-08,Viñas En Flor
25/08/2025,-,Facturas B,25437,58926,0,0,12374,58926,71300,2025-08,Viñas En Flor
25/08/2025,-,Facturas B,25441,34298,0,0,7202,34298,41500,2025-08,Viñas En Flor
25/08/2025,-,Facturas B,25438,25620,0,0,5380,25620,31000,2025-08,Viñas En Flor
25/08/2025,-,Facturas B,25442,99587,0,0,20913,99587,120500,2025-08,Viñas En Flor
25/08/2025,-,Facturas B,25435,134132,0,0,28168,134132,162300,2025-08,Viñas En Flor
26/08/2025,Ramirez Maria Gabriela,Facturas A,739,378099,0,0,79401,378099,457500,2025-08,Viñas En Flor
26/08/2025,-,Facturas B,2841,42149,0,0,8851,42149,51000,2025-08,Viñas En Flor
26/08/2025,-,Facturas B,2840,12397,0,0,2603,12397,15000,2025-08,Viñas En Flor
27/08/2025,Rocha Andres Ramon,Facturas A,41,100165,0,0,21035,100165,121200,2025-08,Viñas En Flor
27/08/2025,Real Pedro Sebastian,Facturas A,740,493140,0,0,103560,493140,596700,2025-08,Viñas En Flor
27/08/2025,-,Facturas B,25453,57851,0,0,12149,57851,70000,2025-08,Viñas En Flor
27/08/2025,-,Facturas B,25454,171570,0,0,36030,171570,207600,2025-08,Viñas En Flor
27/08/2025,-,Facturas B,25456,43802,0,0,9198,43802,53000,2025-08,Viñas En Flor
27/08/2025,-,Facturas B,25449,36364,0,0,7636,36364,44000,2025-08,Viñas En Flor
27/08/2025,-,Facturas B,25457,22314,0,0,4686,22314,27000,2025-08,Viñas En Flor
27/08/2025,-,Facturas B,25458,35537,0,0,7463,35537,43000,2025-08,Viñas En Flor
27/08/2025,-,Facturas B,25450,94380,0,0,19820,94380,114200,2025-08,Viñas En Flor
27/08/2025,-,Facturas B,25459,85950,0,0,18050,85950,104000,2025-08,Viñas En Flor
27/08/2025,-,Facturas B,25460,137851,0,0,28949,137851,166800,2025-08,Viñas En Flor
27/08/2025,-,Facturas B,25461,28926,0,0,6074,28926,35000,2025-08,Viñas En Flor
27/08/2025,-,Facturas B,25451,106033,0,0,22267,106033,128300,2025-08,Viñas En Flor
27/08/2025,-,Facturas B,25452,340992,0,0,71608,340992,412600,2025-08,Viñas En Flor
27/08/2025,-,Facturas B,25455,34711,0,0,7289,34711,42000,2025-08,Viñas En Flor
28/08/2025,-,Facturas B,25463,110083,0,0,23117,110083,133200,2025-08,Viñas En Flor
28/08/2025,-,Facturas B,25465,538017,0,0,112983,538017,651000,2025-08,Viñas En Flor
28/08/2025,-,Facturas B,25470,122975,0,0,25825,122975,148800,2025-08,Viñas En Flor
28/08/2025,-,Facturas B,2843,36364,0,0,7636,36364,44000,2025-08,Viñas En Flor
28/08/2025,-,Facturas B,25471,107107,0,0,22493,107107,129600,2025-08,Viñas En Flor
28/08/2025,-,Facturas B,25466,28512,0,0,5988,28512,34500,2025-08,Viñas En Flor
28/08/2025,-,Facturas B,25469,413636,0,0,86864,413636,500500,2025-08,Viñas En Flor
28/08/2025,-,Facturas B,25462,36364,0,0,7636,36364,44000,2025-08,Viñas En Flor
28/08/2025,-,Facturas B,25467,77025,0,0,16175,77025,93200,2025-08,Viñas En Flor
28/08/2025,-,Facturas B,2842,47107,0,0,9893,47107,57000,2025-08,Viñas En Flor
28/08/2025,-,Facturas B,25464,89174,0,0,18726,89174,107900,2025-08,Viñas En Flor
28/08/2025,-,Facturas B,25468,18182,0,0,3818,18182,22000,2025-08,Viñas En Flor
28/08/2025,-,Facturas B,2844,92893,0,0,19507,92893,112400,2025-08,Viñas En Flor
29/08/2025,Nutraclinix Global Sociedad Por Acciones Simplificada,Facturas A,737,210744,0,0,44256,210744,255000,2025-08,Viñas En Flor
29/08/2025,Nutraclinix Global Sociedad Por Acciones Simplificada,Facturas A,736,248099,0,0,52101,248099,300200,2025-08,Viñas En Flor
29/08/2025,Uma Travel Srl,Notas De Credito A,70,-147107,0,0,-30893,-147107,-178000,2025-08,Viñas En Flor
29/08/2025,-,Facturas B,25483,134711,0,0,28289,134711,163000,2025-08,Viñas En Flor
29/08/2025,-,Facturas B,25478,422314,0,0,88686,422314,511000,2025-08,Viñas En Flor
29/08/2025,-,Facturas B,25473,28926,0,0,6074,28926,35000,2025-08,Viñas En Flor
29/08/2025,-,Facturas B,25484,25620,0,0,5380,25620,31000,2025-08,Viñas En Flor
29/08/2025,-,Facturas B,2845,18182,0,0,3818,18182,22000,2025-08,Viñas En Flor
29/08/2025,-,Facturas B,25477,33802,0,0,7098,33802,40900,2025-08,Viñas En Flor
29/08/2025,-,Facturas B,25472,185124,0,0,38876,185124,224000,2025-08,Viñas En Flor
29/08/2025,-,Facturas B,25486,3058,0,0,642,3058,3700,2025-08,Viñas En Flor
29/08/2025,-,Facturas B,25474,128264,0,0,26936,128264,155200,2025-08,Viñas En Flor
29/08/2025,-,Facturas B,25479,61983,0,0,13017,61983,75000,2025-08,Viñas En Flor
29/08/2025,-,Facturas B,25480,150744,0,0,31656,150744,182400,2025-08,Viñas En Flor
29/08/2025,-,Facturas B,25475,28926,0,0,6074,28926,35000,2025-08,Viñas En Flor
29/08/2025,-,Facturas B,25476,28926,0,0,6074,28926,35000,2025-08,Viñas En Flor
29/08/2025,-,Facturas B,25481,153719,0,0,32281,153719,186000,2025-08,Viñas En Flor
29/08/2025,-,Facturas B,25485,781157,0,0,164043,781157,945200,2025-08,Viñas En Flor
29/08/2025,-,Facturas B,25482,107686,0,0,22614,107686,130300,2025-08,Viñas En Flor
30/08/2025,Four Universe S.R.L,Facturas A,738,190661,0,0,40039,190661,230700,2025-08,Viñas En Flor
30/08/2025,-,Facturas B,25488,36364,0,0,7636,36364,44000,2025-08,Viñas En Flor
30/08/2025,-,Facturas B,25507,23636,0,0,4964,23636,28600,2025-08,Viñas En Flor
30/08/2025,-,Facturas B,25509,138843,0,0,29157,138843,168000,2025-08,Viñas En Flor
30/08/2025,-,Facturas B,25510,12810,0,0,2690,12810,15500,2025-08,Viñas En Flor
30/08/2025,-,Facturas B,25502,107521,0,0,22579,107521,130100,2025-08,Viñas En Flor
30/08/2025,-,Facturas B,25494,98595,0,0,20705,98595,119300,2025-08,Viñas En Flor
30/08/2025,-,Facturas B,25487,36364,0,0,7636,36364,44000,2025-08,Viñas En Flor
30/08/2025,-,Facturas B,25513,313719,0,0,65881,313719,379600,2025-08,Viñas En Flor
30/08/2025,-,Facturas B,25492,62975,0,0,13225,62975,76200,2025-08,Viñas En Flor
30/08/2025,-,Facturas B,25514,145455,0,0,30545,145455,176000,2025-08,Viñas En Flor
30/08/2025,-,Facturas B,25515,8430,0,0,1770,8430,10200,2025-08,Viñas En Flor
30/08/2025,-,Facturas B,25503,62397,0,0,13103,62397,75500,2025-08,Viñas En Flor
30/08/2025,-,Facturas B,2847,26446,0,0,5554,26446,32000,2025-08,Viñas En Flor
30/08/2025,-,Facturas B,25516,9917,0,0,2083,9917,12000,2025-08,Viñas En Flor
30/08/2025,-,Facturas B,25499,109669,0,0,23031,109669,132700,2025-08,Viñas En Flor
30/08/2025,-,Facturas B,25517,9917,0,0,2083,9917,12000,2025-08,Viñas En Flor
30/08/2025,-,Facturas B,25493,36364,0,0,7636,36364,44000,2025-08,Viñas En Flor
30/08/2025,-,Facturas B,25495,109008,0,0,22892,109008,131900,2025-08,Viñas En Flor
30/08/2025,-,Facturas B,25504,22314,0,0,4686,22314,27000,2025-08,Viñas En Flor
30/08/2025,-,Facturas B,25518,9917,0,0,2083,9917,12000,2025-08,Viñas En Flor
30/08/2025,-,Facturas B,25519,4959,0,0,1041,4959,6000,2025-08,Viñas En Flor
30/08/2025,-,Facturas B,25500,87025,0,0,18275,87025,105300,2025-08,Viñas En Flor
30/08/2025,-,Facturas B,25489,36364,0,0,7636,36364,44000,2025-08,Viñas En Flor
30/08/2025,-,Facturas B,2846,47107,0,0,9893,47107,57000,2025-08,Viñas En Flor
30/08/2025,-,Facturas B,25491,107107,0,0,22493,107107,129600,2025-08,Viñas En Flor
30/08/2025,-,Facturas B,25490,236364,0,0,49636,236364,286000,2025-08,Viñas En Flor
30/08/2025,-,Facturas B,25501,291570,0,0,61230,291570,352800,2025-08,Viñas En Flor
30/08/2025,-,Facturas B,25511,9917,0,0,2083,9917,12000,2025-08,Viñas En Flor
30/08/2025,-,Facturas B,25496,28926,0,0,6074,28926,35000,2025-08,Viñas En Flor
30/08/2025,-,Facturas B,25505,47934,0,0,10066,47934,58000,2025-08,Viñas En Flor
30/08/2025,-,Facturas B,25498,36364,0,0,7636,36364,44000,2025-08,Viñas En Flor
30/08/2025,-,Facturas B,25520,20661,0,0,4339,20661,25000,2025-08,Viñas En Flor
30/08/2025,-,Facturas B,25508,29008,0,0,6092,29008,35100,2025-08,Viñas En Flor
30/08/2025,-,Facturas B,25521,99174,0,0,20826,99174,120000,2025-08,Viñas En Flor
30/08/2025,-,Facturas B,25497,230579,0,0,48421,230579,279000,2025-08,Viñas En Flor
30/08/2025,-,Facturas B,25512,76198,0,0,16002,76198,92200,2025-08,Viñas En Flor
30/08/2025,-,Facturas B,25506,43636,0,0,9164,43636,52800,2025-08,Viñas En Flor
30/08/2025,-,Facturas B,25522,20661,0,0,4339,20661,25000,2025-08,Viñas En Flor
30/08/2025,-,Facturas B,2849,64463,0,0,13537,64463,78000,2025-08,Viñas En Flor
30/08/2025,-,Facturas B,2848,18182,0,0,3818,18182,22000,2025-08,Viñas En Flor
30/08/2025,-,Notas De Credito B,172,-36364,0,0,-7636,-36364,-44000,2025-08,Viñas En Flor
30/08/2025,-,Notas De Credito B,173,-109008,0,0,-22892,-109008,-131900,2025-08,Viñas En Flor
31/08/2025,Serra Leonardo Pablo,Facturas A,739,145455,0,0,30545,145455,176000,2025-08,Viñas En Flor
31/08/2025,-,Facturas B,2852,28926,0,0,6074,28926,35000,2025-08,Viñas En Flor
31/08/2025,-,Facturas B,25526,138843,0,0,29157,138843,168000,2025-08,Viñas En Flor
31/08/2025,-,Facturas B,2850,53719,0,0,11281,53719,65000,2025-08,Viñas En Flor
31/08/2025,-,Facturas B,25531,107107,0,0,22493,107107,129600,2025-08,Viñas En Flor
31/08/2025,-,Facturas B,25523,33058,0,0,6942,33058,40000,2025-08,Viñas En Flor
31/08/2025,-,Facturas B,25532,31405,0,0,6595,31405,38000,2025-08,Viñas En Flor
31/08/2025,-,Facturas B,25525,60248,0,0,12652,60248,72900,2025-08,Viñas En Flor
31/08/2025,-,Facturas B,25527,12810,0,0,2690,12810,15500,2025-08,Viñas En Flor
31/08/2025,-,Facturas B,25533,68595,0,0,14405,68595,83000,2025-08,Viñas En Flor
31/08/2025,-,Facturas B,25530,99256,0,0,20844,99256,120100,2025-08,Viñas En Flor
31/08/2025,-,Facturas B,25536,201653,0,0,42347,201653,244000,2025-08,Viñas En Flor
31/08/2025,-,Facturas B,25537,101157,0,0,21243,101157,122400,2025-08,Viñas En Flor
31/08/2025,-,Facturas B,25534,47025,0,0,9875,47025,56900,2025-08,Viñas En Flor
31/08/2025,-,Facturas B,2851,22314,0,0,4686,22314,27000,2025-08,Viñas En Flor
31/08/2025,-,Facturas B,2853,28926,0,0,6074,28926,35000,2025-08,Viñas En Flor
31/08/2025,-,Facturas B,25528,73554,0,0,15446,73554,89000,2025-08,Viñas En Flor
31/08/2025,-,Facturas B,25535,36364,0,0,7636,36364,44000,2025-08,Viñas En Flor
31/08/2025,-,Facturas B,2854,35124,0,0,7376,35124,42500,2025-08,Viñas En Flor
31/08/2025,-,Facturas B,25529,73802,0,0,15498,73802,89300,2025-08,Viñas En Flor
31/08/2025,-,Facturas B,25524,105785,0,0,22215,105785,128000,2025-08,Viñas En Flor
31/08/2025,-,Facturas B,25538,228926,0,0,48074,228926,277000,2025-08,Viñas En Flor
