Fecha,Empresa,Tipo,Número Desde,Neto Gravado,Neto No Gravado,Op. Exentas,IVA,Neto,Mes,Razon Social
30/04/2025,Tio Musa Sociedad Anonima,Facturas A,25446,2258485,0,0,474282,2258485,2025-04,Deposito Avellaneda Sur
30/04/2025,Fineport S.A.,Facturas A,25442,1589460,0,0,333787,1589460,2025-04,Deposito Avellaneda Sur
30/04/2025,Curtiembre Infante S A,Facturas A,25451,5094664,0,0,1069879,5094664,2025-04,Deposito Avellaneda Sur
30/04/2025,Mercovan Argentina S.A.,Facturas A,25452,1747711,0,0,367019,1747711,2025-04,Deposito Avellaneda Sur
30/04/2025,Mercovan Argentina S.A.,Facturas A,25453,3053575,0,0,641251,3053575,2025-04,Deposito Avellaneda Sur
02/05/2025,Borax Argentina S A,Facturas A,25454,2054634,0,0,431473,2054634,2025-05,Deposito Avellaneda Sur
05/05/2025,Global Rover Logistic Srl,Facturas A,25468,516000,0,0,108360,516000,2025-05,Deposito Avellaneda Sur
05/05/2025,Global Rover Logistic Srl,Facturas A,25455,258000,0,0,54180,258000,2025-05,Deposito Avellaneda Sur
05/05/2025,Mediterranean Shipping Company S A,Facturas A,25460,504000,0,0,105840,504000,2025-05,Deposito Avellaneda Sur
05/05/2025,Mediterranean Shipping Company S A,Facturas A,25469,504000,0,0,105840,504000,2025-05,Deposito Avellaneda Sur
05/05/2025,Mediterranean Shipping Company S A,Facturas A,25456,252000,0,0,52920,252000,2025-05,Deposito Avellaneda Sur
05/05/2025,Grupo Rsm S.R.L.,Facturas A,25476,6775000,0,0,1422750,6775000,2025-05,Deposito Avellaneda Sur
05/05/2025,Global Rover Logistic Srl,Facturas A,25461,1290000,0,0,270900,1290000,2025-05,Deposito Avellaneda Sur
05/05/2025,Global Rover Logistic Srl,Facturas A,25470,756000,0,0,158760,756000,2025-05,Deposito Avellaneda Sur
05/05/2025,Mediterranean Shipping Company S A,Facturas A,25462,1260000,0,0,264600,1260000,2025-05,Deposito Avellaneda Sur
05/05/2025,Mediterranean Shipping Company S A,Facturas A,25471,756000,0,0,158760,756000,2025-05,Deposito Avellaneda Sur
05/05/2025,Global Rover Logistic Srl,Facturas A,25463,3870000,0,0,812700,3870000,2025-05,Deposito Avellaneda Sur
05/05/2025,Global Rover Logistic Srl,Facturas A,25472,774000,0,0,162540,774000,2025-05,Deposito Avellaneda Sur
05/05/2025,Mediterranean Shipping Company S A,Facturas A,25464,1764000,0,0,370440,1764000,2025-05,Deposito Avellaneda Sur
05/05/2025,Global Rover Logistic Srl,Facturas A,25457,258000,0,0,54180,258000,2025-05,Deposito Avellaneda Sur
05/05/2025,Mediterranean Shipping Company S A,Facturas A,25465,2016000,0,0,423360,2016000,2025-05,Deposito Avellaneda Sur
05/05/2025,Global Rover Logistic Srl,Facturas A,25473,510000,0,0,107100,510000,2025-05,Deposito Avellaneda Sur
05/05/2025,Mediterranean Shipping Company S A,Facturas A,25458,252000,0,0,52920,252000,2025-05,Deposito Avellaneda Sur
05/05/2025,Global Rover Logistic Srl,Facturas A,25474,1020000,0,0,214200,1020000,2025-05,Deposito Avellaneda Sur
05/05/2025,Global Rover Logistic Srl,Facturas A,25466,258000,0,0,54180,258000,2025-05,Deposito Avellaneda Sur
05/05/2025,Global Rover Logistic Srl,Facturas A,25459,516000,0,0,108360,516000,2025-05,Deposito Avellaneda Sur
05/05/2025,Mediterranean Shipping Company S A,Facturas A,25467,252000,0,0,52920,252000,2025-05,Deposito Avellaneda Sur
05/05/2025,Nip Cargo S.R.L.,Facturas A,25475,4161600,0,0,873936,4161600,2025-05,Deposito Avellaneda Sur
05/05/2025,Likber S.A.,Facturas A,25480,30000,0,0,6300,30000,2025-05,Deposito Avellaneda Sur
05/05/2025,Mercovan Argentina S.A.,Facturas A,25481,2276737,0,0,478115,2276737,2025-05,Deposito Avellaneda Sur
05/05/2025,Dobronich Mario Eduardo,Facturas A,25477,571222,0,0,119957,571222,2025-05,Deposito Avellaneda Sur
05/05/2025,Dobronich Mario Eduardo,Facturas A,25478,369600,0,0,77616,369600,2025-05,Deposito Avellaneda Sur
05/05/2025,Hra Consultora Srl,Facturas A,25479,260900,0,0,54789,260900,2025-05,Deposito Avellaneda Sur
05/05/2025,Compañia Bulk Sa,Facturas A,25482,107665,0,0,22610,107665,2025-05,Deposito Avellaneda Sur
05/05/2025,Tavasci Mena Mariana Andrea,Facturas A,25483,107665,0,0,22610,107665,2025-05,Deposito Avellaneda Sur
05/05/2025,Global Rover Logistic Srl,Notas De Credito A,2000,-756000,0,0,-158760,-756000,2025-05,Deposito Avellaneda Sur
05/05/2025,Jakytextil S.A.,Notas De Credito A,2001,-539000,0,0,-113190,-539000,2025-05,Deposito Avellaneda Sur
05/05/2025,Compañia Bulk Sa,Notas De Credito A,2002,-107665,0,0,-22610,-107665,2025-05,Deposito Avellaneda Sur
06/05/2025,La Tela S.R.L.,Facturas A,25490,976071,0,0,204975,976071,2025-05,Deposito Avellaneda Sur
06/05/2025,Awam Tex S.R.L.,Facturas A,25484,3437066,0,0,721784,3437066,2025-05,Deposito Avellaneda Sur
06/05/2025,Mercovan Argentina S.A.,Facturas A,25491,2025603,0,0,425377,2025603,2025-05,Deposito Avellaneda Sur
06/05/2025,Industrias Saladillo Sa,Facturas A,25496,567520,0,0,119179,567520,2025-05,Deposito Avellaneda Sur
06/05/2025,Grupo Leal-Tex S.R.L.,Facturas A,25485,676900,0,0,142149,676900,2025-05,Deposito Avellaneda Sur
06/05/2025,Unimers Argentina Sa,Facturas A,25493,275000,0,0,57750,275000,2025-05,Deposito Avellaneda Sur
06/05/2025,Industrias Saladillo Sa,Facturas A,25497,507460,0,0,106567,507460,2025-05,Deposito Avellaneda Sur
06/05/2025,Global Rover Logistic Srl,Facturas A,25486,258000,0,0,54180,258000,2025-05,Deposito Avellaneda Sur
06/05/2025,Liftvan International Company S A C,Facturas A,25492,1275568,0,0,267869,1275568,2025-05,Deposito Avellaneda Sur
06/05/2025,Tavasci Mena Mariana Andrea,Facturas A,25494,107665,0,0,22610,107665,2025-05,Deposito Avellaneda Sur
06/05/2025,Mediterranean Shipping Company S A,Facturas A,25487,252000,0,0,52920,252000,2025-05,Deposito Avellaneda Sur
06/05/2025,Industrias Saladillo Sa,Facturas A,25498,390200,0,0,81942,390200,2025-05,Deposito Avellaneda Sur
06/05/2025,Henn Y Cia Srl,Facturas A,25499,3118400,0,0,654864,3118400,2025-05,Deposito Avellaneda Sur
06/05/2025,Global Rover Logistic Srl,Facturas A,25488,510000,0,0,107100,510000,2025-05,Deposito Avellaneda Sur
06/05/2025,Jakytextil S.A.,Facturas A,25489,1575968,0,0,330953,1575968,2025-05,Deposito Avellaneda Sur
06/05/2025,Hilado S.A.,Facturas A,25495,3266211,0,0,685904,3266211,2025-05,Deposito Avellaneda Sur
07/05/2025,Chelatex,Facturas A,25501,343700,0,0,72177,343700,2025-05,Deposito Avellaneda Sur
07/05/2025,Industrias Pugliese S A,Facturas A,25502,2485715,0,0,522000,2485715,2025-05,Deposito Avellaneda Sur
07/05/2025,Malu Ma Tex S.A.,Facturas A,25503,16762050,0,0,3520030,16762050,2025-05,Deposito Avellaneda Sur
07/05/2025,Warplast Srl,Facturas A,25500,633131,0,0,132958,633131,2025-05,Deposito Avellaneda Sur
07/05/2025,Minera Santa Rita Srl,Facturas A,25511,901234,0,0,189259,901234,2025-05,Deposito Avellaneda Sur
07/05/2025,Mercovan Argentina S.A.,Facturas A,25505,2530700,0,0,531447,2530700,2025-05,Deposito Avellaneda Sur
07/05/2025,Global Rover Logistic Srl,Facturas A,25506,2550000,0,0,535500,2550000,2025-05,Deposito Avellaneda Sur
07/05/2025,Unimers Argentina Sa,Facturas A,25512,275000,0,0,57750,275000,2025-05,Deposito Avellaneda Sur
07/05/2025,Liftvan International Company S A C,Facturas A,25504,1806199,0,0,379302,1806199,2025-05,Deposito Avellaneda Sur
07/05/2025,Global Rover Logistic Srl,Facturas A,25507,1020000,0,0,214200,1020000,2025-05,Deposito Avellaneda Sur
07/05/2025,Mercovan Argentina S.A.,Facturas A,25513,367769,0,0,77231,367769,2025-05,Deposito Avellaneda Sur
07/05/2025,Global Rover Logistic Srl,Facturas A,25508,510000,0,0,107100,510000,2025-05,Deposito Avellaneda Sur
07/05/2025,La Tela S.R.L.,Facturas A,25510,1395811,0,0,293120,1395811,2025-05,Deposito Avellaneda Sur
07/05/2025,La Tela S.R.L.,Facturas A,25509,965871,0,0,202833,965871,2025-05,Deposito Avellaneda Sur
08/05/2025,Borax Argentina S A,Facturas A,25523,2264636,0,0,475574,2264636,2025-05,Deposito Avellaneda Sur
08/05/2025,Maquinarias Independencia Sa,Facturas A,25517,248000,0,0,52080,248000,2025-05,Deposito Avellaneda Sur
08/05/2025,Liftvan International Company S A C,Facturas A,25524,2519609,0,0,529118,2519609,2025-05,Deposito Avellaneda Sur
08/05/2025,Fantasia Cueros Srl,Facturas A,25514,731970,0,0,153714,731970,2025-05,Deposito Avellaneda Sur
08/05/2025,Telamania S.R.L.,Facturas A,25520,6666641,0,0,1399995,6666641,2025-05,Deposito Avellaneda Sur
08/05/2025,Maquinarias Independencia Sa,Facturas A,25518,248000,0,0,52080,248000,2025-05,Deposito Avellaneda Sur
08/05/2025,Tavasci Mena Mariana Andrea,Facturas A,25521,486750,0,0,102218,486750,2025-05,Deposito Avellaneda Sur
08/05/2025,Nip Cargo S.R.L.,Facturas A,25515,650760,0,0,136660,650760,2025-05,Deposito Avellaneda Sur
08/05/2025,Edelweiss Spedition Srl,Facturas A,25522,2915706,0,0,612298,2915706,2025-05,Deposito Avellaneda Sur
08/05/2025,Borax Argentina S A,Facturas A,25519,4622927,0,0,970815,4622927,2025-05,Deposito Avellaneda Sur
08/05/2025,Textil Praga Srl,Facturas A,25516,1251400,0,0,262794,1251400,2025-05,Deposito Avellaneda Sur
09/05/2025,Grouport Srl,Facturas A,25536,1910309,0,0,401165,1910309,2025-05,Deposito Avellaneda Sur
09/05/2025,Aj Comercio Exterior Srl,Facturas A,25531,400000,0,0,84000,400000,2025-05,Deposito Avellaneda Sur
09/05/2025,Ayb Srl,Facturas A,25525,2757096,0,0,578990,2757096,2025-05,Deposito Avellaneda Sur
09/05/2025,Global Rover Logistic Srl,Facturas A,25526,774000,0,0,162540,774000,2025-05,Deposito Avellaneda Sur
09/05/2025,Litoral Citrus S A,Facturas A,25532,1365000,0,0,286650,1365000,2025-05,Deposito Avellaneda Sur
09/05/2025,Mediterranean Shipping Company S A,Facturas A,25527,756000,0,0,158760,756000,2025-05,Deposito Avellaneda Sur
09/05/2025,Henn Y Cia Srl,Facturas A,25537,3324000,0,0,698040,3324000,2025-05,Deposito Avellaneda Sur
09/05/2025,Henn Y Cia Srl,Facturas A,25538,926000,0,0,194460,926000,2025-05,Deposito Avellaneda Sur
09/05/2025,Chelatex,Facturas A,25528,670250,0,0,140752,670250,2025-05,Deposito Avellaneda Sur
09/05/2025,Chelatex,Facturas A,25529,670250,0,0,140752,670250,2025-05,Deposito Avellaneda Sur
09/05/2025,Chelatex,Facturas A,25533,904700,0,0,189987,904700,2025-05,Deposito Avellaneda Sur
09/05/2025,Mma Tex S.A.,Facturas A,25539,1143400,0,0,240114,1143400,2025-05,Deposito Avellaneda Sur
09/05/2025,Grupo In 360,Facturas A,25540,13292820,0,0,2791492,13292820,2025-05,Deposito Avellaneda Sur
09/05/2025,Global Rover Logistic Srl,Facturas A,25530,1020000,0,0,214200,1020000,2025-05,Deposito Avellaneda Sur
09/05/2025,Warplast Srl,Facturas A,25534,451310,0,0,94775,451310,2025-05,Deposito Avellaneda Sur
09/05/2025,Edelweiss Spedition Srl,Facturas A,25541,2347972,0,0,493074,2347972,2025-05,Deposito Avellaneda Sur
09/05/2025,Grass S. R. L.,Facturas A,25535,3839304,0,0,806254,3839304,2025-05,Deposito Avellaneda Sur
09/05/2025,Mercovan Argentina S.A.,Facturas A,25542,367769,0,0,77231,367769,2025-05,Deposito Avellaneda Sur
09/05/2025,Libertun Hermanos Sociedad De Responsabilidad Limitada,Notas De Debito A,194,109556,5504532,0,23007,5614088,2025-05,Deposito Avellaneda Sur
09/05/2025,Chelatex,Notas De Credito A,2003,-343700,0,0,-72177,-343700,2025-05,Deposito Avellaneda Sur
09/05/2025,Warplast Srl,Notas De Credito A,2004,-633131,0,0,-132958,-633131,2025-05,Deposito Avellaneda Sur
09/05/2025,Hilado S.A.,Notas De Credito A,2005,-442800,0,0,-92988,-442800,2025-05,Deposito Avellaneda Sur
09/05/2025,Maransi S.A.,Factura De Crédito Electrónica Mipymes (Fce) A,185,6334365,0,0,1330217,6334365,2025-05,Deposito Avellaneda Sur
09/05/2025,Maransi S.A.,Nota De Credito Electrónica Mipymes (Fce) A,24,423588,0,0,88953,423588,2025-05,Deposito Avellaneda Sur
12/05/2025,Global Rover Logistic Srl,Facturas A,25553,258000,0,0,54180,258000,2025-05,Deposito Avellaneda Sur
12/05/2025,Liftvan International Company S A C,Facturas A,25543,2330579,0,0,489421,2330579,2025-05,Deposito Avellaneda Sur
12/05/2025,Aniceto Gomez S A,Facturas A,25544,1293460,0,0,271627,1293460,2025-05,Deposito Avellaneda Sur
12/05/2025,Mediterranean Shipping Company S A,Facturas A,25554,252000,0,0,52920,252000,2025-05,Deposito Avellaneda Sur
12/05/2025,Lawter Argentina S.A.,Facturas A,25555,2242992,0,0,471028,2242992,2025-05,Deposito Avellaneda Sur
12/05/2025,Global Rover Logistic Srl,Facturas A,25545,258000,0,0,54180,258000,2025-05,Deposito Avellaneda Sur
12/05/2025,Lawter Argentina S.A.,Facturas A,25556,2242992,0,0,471028,2242992,2025-05,Deposito Avellaneda Sur
12/05/2025,Mediterranean Shipping Company S A,Facturas A,25546,252000,0,0,52920,252000,2025-05,Deposito Avellaneda Sur
12/05/2025,Adp Trading S.R.L.,Facturas A,25557,495865,0,0,104132,495865,2025-05,Deposito Avellaneda Sur
12/05/2025,Global Rover Logistic Srl,Facturas A,25547,516000,0,0,108360,516000,2025-05,Deposito Avellaneda Sur
12/05/2025,Awam Tex S.R.L.,Facturas A,25558,670250,0,0,140752,670250,2025-05,Deposito Avellaneda Sur
12/05/2025,Mediterranean Shipping Company S A,Facturas A,25548,504000,0,0,105840,504000,2025-05,Deposito Avellaneda Sur
12/05/2025,El Yerbalito Srl,Facturas A,25559,1572000,0,0,330120,1572000,2025-05,Deposito Avellaneda Sur
12/05/2025,Global Rover Logistic Srl,Facturas A,25549,258000,0,0,54180,258000,2025-05,Deposito Avellaneda Sur
12/05/2025,Global Rover Logistic Srl,Facturas A,25560,510000,0,0,107100,510000,2025-05,Deposito Avellaneda Sur
12/05/2025,Mediterranean Shipping Company S A,Facturas A,25550,252000,0,0,52920,252000,2025-05,Deposito Avellaneda Sur
12/05/2025,Global Rover Logistic Srl,Facturas A,25561,2550000,0,0,535500,2550000,2025-05,Deposito Avellaneda Sur
12/05/2025,Global Rover Logistic Srl,Facturas A,25551,258000,0,0,54180,258000,2025-05,Deposito Avellaneda Sur
12/05/2025,Global Rover Logistic Srl,Facturas A,25562,510000,0,0,107100,510000,2025-05,Deposito Avellaneda Sur
12/05/2025,Mediterranean Shipping Company S A,Facturas A,25552,252000,0,0,52920,252000,2025-05,Deposito Avellaneda Sur
12/05/2025,Vazquez Sergio Gabriel,Facturas A,25572,881242,0,0,185061,881242,2025-05,Deposito Avellaneda Sur
12/05/2025,Jupam Sa,Facturas A,25571,109556,1745794,0,23007,1855350,2025-05,Deposito Avellaneda Sur
12/05/2025,Novelty Trend S.R.L.,Facturas A,25568,109556,1817486,0,23007,1927042,2025-05,Deposito Avellaneda Sur
12/05/2025,Tavasci Mena Mariana Andrea,Facturas A,25566,1127605,0,0,236797,1127605,2025-05,Deposito Avellaneda Sur
12/05/2025,Fenisan S.A.,Facturas A,25569,2979253,0,0,625643,2979253,2025-05,Deposito Avellaneda Sur
12/05/2025,Mercovan Argentina S.A.,Facturas A,25563,1270680,0,0,266843,1270680,2025-05,Deposito Avellaneda Sur
12/05/2025,Fenisan S.A.,Facturas A,25573,208893,0,0,43867,208893,2025-05,Deposito Avellaneda Sur
12/05/2025,Vc Textil S.R.L.,Facturas A,25574,1783213,0,0,374475,1783213,2025-05,Deposito Avellaneda Sur
12/05/2025,Grupo In 360,Facturas A,25565,11573900,0,0,2430519,11573900,2025-05,Deposito Avellaneda Sur
12/05/2025,Mercovan Argentina S.A.,Facturas A,25564,1414854,0,0,297119,1414854,2025-05,Deposito Avellaneda Sur
12/05/2025,Liftvan International Company S A C,Facturas A,25567,1794083,0,0,376757,1794083,2025-05,Deposito Avellaneda Sur
12/05/2025,Jupam Sa,Facturas A,25570,109556,2028213,0,23007,2137769,2025-05,Deposito Avellaneda Sur
13/05/2025,Tavasci Mena Mariana Andrea,Facturas A,25587,973500,0,0,204435,973500,2025-05,Deposito Avellaneda Sur
13/05/2025,Mercovan Argentina S.A.,Facturas A,25581,2327026,0,0,488676,2327026,2025-05,Deposito Avellaneda Sur
13/05/2025,Mercovan Argentina S.A.,Facturas A,25578,1621465,0,0,340508,1621465,2025-05,Deposito Avellaneda Sur
13/05/2025,Jupam Sa,Facturas A,25588,874000,0,0,183540,874000,2025-05,Deposito Avellaneda Sur
13/05/2025,Mercovan Argentina S.A.,Facturas A,25584,2730092,0,0,573319,2730092,2025-05,Deposito Avellaneda Sur
13/05/2025,Hilado S.A.,Facturas A,25582,4354948,0,0,914539,4354948,2025-05,Deposito Avellaneda Sur
13/05/2025,Liftvan International Company S A C,Facturas A,25575,1118955,0,0,234981,1118955,2025-05,Deposito Avellaneda Sur
13/05/2025,Liftvan International Company S A C,Facturas A,25577,1425620,0,0,299380,1425620,2025-05,Deposito Avellaneda Sur
13/05/2025,Liftvan International Company S A C,Facturas A,25576,1864926,0,0,391634,1864926,2025-05,Deposito Avellaneda Sur
13/05/2025,Tavasci Mena Mariana Andrea,Facturas A,25585,107665,0,0,22610,107665,2025-05,Deposito Avellaneda Sur
13/05/2025,Shipy S.A.,Facturas A,25583,30000,0,0,6300,30000,2025-05,Deposito Avellaneda Sur
13/05/2025,Bisora Group S. A.,Facturas A,25579,758250,0,0,159232,758250,2025-05,Deposito Avellaneda Sur
13/05/2025,Global Rover Logistic Srl,Facturas A,25580,510000,0,0,107100,510000,2025-05,Deposito Avellaneda Sur
13/05/2025,Tavasci Mena Mariana Andrea,Facturas A,25586,973500,0,0,204435,973500,2025-05,Deposito Avellaneda Sur
13/05/2025,Liftvan International Company S A C,Facturas A,25589,1825568,0,0,383369,1825568,2025-05,Deposito Avellaneda Sur
13/05/2025,Mercovan Argentina S.A.,Notas De Credito A,2006,-1414854,0,0,-297119,-1414854,2025-05,Deposito Avellaneda Sur
13/05/2025,Liftvan International Company S A C,Notas De Credito A,2009,-1275568,0,0,-267869,-1275568,2025-05,Deposito Avellaneda Sur
13/05/2025,Corona Insumos S.R.L.,Notas De Credito A,2007,-3496038,0,0,-734168,-3496038,2025-05,Deposito Avellaneda Sur
13/05/2025,Corona Insumos S.R.L.,Notas De Credito A,2008,-1176863,0,0,-247141,-1176863,2025-05,Deposito Avellaneda Sur
14/05/2025,Malu Ma Tex S.A.,Facturas A,25593,9423900,0,0,1979019,9423900,2025-05,Deposito Avellaneda Sur
14/05/2025,Hdv Leather Srl,Facturas A,25596,185800,0,0,39018,185800,2025-05,Deposito Avellaneda Sur
14/05/2025,Aceptyourdestiny,Facturas A,25597,1423700,0,0,298977,1423700,2025-05,Deposito Avellaneda Sur
14/05/2025,Nikin S.R.L.,Facturas A,25602,836856,0,0,175740,836856,2025-05,Deposito Avellaneda Sur
14/05/2025,Henn Y Cia Srl,Facturas A,25594,3324000,0,0,698040,3324000,2025-05,Deposito Avellaneda Sur
14/05/2025,Mma Tex S.A.,Facturas A,25598,2196620,0,0,461290,2196620,2025-05,Deposito Avellaneda Sur
14/05/2025,Flores Matias,Facturas A,25590,916834,0,0,192535,916834,2025-05,Deposito Avellaneda Sur
14/05/2025,Tavasci Mena Mariana Andrea,Facturas A,25603,829958,0,0,174291,829958,2025-05,Deposito Avellaneda Sur
14/05/2025,Mma Tex S.A.,Facturas A,25599,2158670,0,0,453321,2158670,2025-05,Deposito Avellaneda Sur
14/05/2025,Grupo Leal-Tex S.R.L.,Facturas A,25591,1182325,0,0,248288,1182325,2025-05,Deposito Avellaneda Sur
14/05/2025,Hdv Leather Srl,Facturas A,25595,278700,0,0,58527,278700,2025-05,Deposito Avellaneda Sur
14/05/2025,Tavasci Mena Mariana Andrea,Facturas A,25604,486750,0,0,102218,486750,2025-05,Deposito Avellaneda Sur
14/05/2025,La Nueva Textil De Lugano S.R.L.,Facturas A,25592,802250,0,0,168472,802250,2025-05,Deposito Avellaneda Sur
14/05/2025,Nikin S.R.L.,Facturas A,25600,4308503,0,0,904786,4308503,2025-05,Deposito Avellaneda Sur
14/05/2025,Dsi Underground Argentina Sa,Facturas A,25605,335000,0,0,70350,335000,2025-05,Deposito Avellaneda Sur
14/05/2025,Edelweiss Spedition Srl,Facturas A,25601,2658382,0,0,558260,2658382,2025-05,Deposito Avellaneda Sur
15/05/2025,Hdv Leather Srl,Facturas A,25609,302570,0,0,63540,302570,2025-05,Deposito Avellaneda Sur
15/05/2025,Hdv Leather Srl,Facturas A,25606,332950,0,0,69920,332950,2025-05,Deposito Avellaneda Sur
15/05/2025,Global Rover Logistic Srl,Facturas A,25627,510000,0,0,107100,510000,2025-05,Deposito Avellaneda Sur
15/05/2025,Shipy S.A.,Facturas A,25622,30000,0,0,6300,30000,2025-05,Deposito Avellaneda Sur
15/05/2025,Global Rover Logistic Srl,Facturas A,25628,258000,0,0,54180,258000,2025-05,Deposito Avellaneda Sur
15/05/2025,Jupam Sa,Facturas A,25615,874000,0,0,183540,874000,2025-05,Deposito Avellaneda Sur
15/05/2025,Telamania S.R.L.,Facturas A,25611,5791751,0,0,1216268,5791751,2025-05,Deposito Avellaneda Sur
15/05/2025,Hdv Leather Srl,Facturas A,25607,429515,0,0,90198,429515,2025-05,Deposito Avellaneda Sur
15/05/2025,Shipy S.A.,Facturas A,25623,60000,0,0,12600,60000,2025-05,Deposito Avellaneda Sur
15/05/2025,Luial S A,Facturas A,25616,874000,0,0,183540,874000,2025-05,Deposito Avellaneda Sur
15/05/2025,Mediterranean Shipping Company S A,Facturas A,25629,252000,0,0,52920,252000,2025-05,Deposito Avellaneda Sur
15/05/2025,Maquinarias Independencia Sa,Facturas A,25617,248000,0,0,52080,248000,2025-05,Deposito Avellaneda Sur
15/05/2025,Tavasci Mena Mariana Andrea,Facturas A,25612,669794,0,0,140657,669794,2025-05,Deposito Avellaneda Sur
15/05/2025,Maquinarias Independencia Sa,Facturas A,25618,248000,0,0,52080,248000,2025-05,Deposito Avellaneda Sur
15/05/2025,Lawter Argentina S.A.,Facturas A,25624,1399080,0,0,293807,1399080,2025-05,Deposito Avellaneda Sur
15/05/2025,Unimers Argentina Sa,Facturas A,25613,275000,0,0,57750,275000,2025-05,Deposito Avellaneda Sur
15/05/2025,Maquinarias Independencia Sa,Facturas A,25619,248000,0,0,52080,248000,2025-05,Deposito Avellaneda Sur
